-0.440684,-78.677873
-0.442701,-78.678592
-0.443462,-78.678603
-0.445136,-78.680556
-0.445855,-78.680684
-0.446219,-78.681478
-0.447249,-78.681875
-0.44696,-78.682852
-0.445941,-78.682852
-0.445619,-78.683259
-0.443194,-78.684053
-0.443366,-78.684622
-0.44431,-78.684643
-0.445007,-78.684944
-0.447003,-78.68371
-0.448805,-78.684429
-0.450264,-78.683785
-0.451745,-78.683592
-0.45182,-78.684708
-0.451037,-78.685695
-0.449835,-78.686199
-0.450361,-78.687669
-0.449706,-78.687894
-0.448569,-78.687422
-0.445232,-78.688903
-0.442861,-78.68886
-0.443419,-78.690705
-0.44225,-78.690963
-0.441638,-78.691756
-0.440984,-78.691896
-0.441595,-78.693516
-0.439761,-78.6946
-0.441263,-78.696209
-0.442422,-78.696102
-0.44358,-78.697078
-0.443323,-78.697464
-0.442164,-78.697539
-0.44122,-78.698204
-0.440759,-78.699116
-0.442164,-78.701058
-0.440844,-78.702324
-0.439975,-78.702668
-0.439407,-78.703086
-0.437497,-78.704148
-0.437604,-78.704996
-0.438774,-78.705479
-0.438806,-78.70683
-0.437948,-78.707785
-0.438205,-78.708129
-0.438913,-78.708236
-0.438935,-78.708708
-0.437948,-78.70992
-0.438656,-78.711176
-0.437991,-78.712131
-0.43842,-78.712946
-0.439407,-78.712474
-0.441123,-78.712216
-0.441874,-78.712731
-0.443258,-78.711787
-0.445018,-78.71139
-0.446241,-78.711937
-0.447625,-78.711916
-0.447679,-78.712646
-0.446498,-78.712914
-0.443612,-78.714652
-0.44373,-78.715875
-0.443355,-78.716304
-0.441295,-78.716004
-0.440716,-78.717506
-0.441488,-78.717924
-0.441831,-78.719094
-0.442454,-78.719469
-0.442271,-78.721143
-0.443012,-78.721862
-0.442475,-78.722645
-0.442572,-78.723353
-0.441585,-78.724361
-0.440759,-78.725703
-0.441005,-78.727205
-0.443205,-78.728181
-0.442121,-78.729404
-0.441477,-78.731067
-0.441767,-78.732075
-0.441402,-78.733771
-0.440115,-78.734843
-0.44033,-78.736238
-0.438892,-78.739671
-0.439686,-78.743223
-0.440866,-78.742203
-0.441488,-78.742386
-0.440823,-78.743405
-0.441188,-78.744682
-0.444052,-78.746227
-0.445544,-78.745519
-0.446509,-78.746227
-0.447571,-78.745894
-0.448065,-78.747568
-0.450425,-78.748598
-0.450886,-78.75113
-0.452378,-78.752085
-0.451927,-78.753437
-0.454019,-78.754949
-0.454019,-78.755013
-0.456079,-78.755582
-0.457398,-78.755679
-0.458471,-78.756923
-0.458772,-78.758189
-0.459716,-78.758329
-0.459609,-78.758919
-0.457602,-78.758575
-0.453922,-78.758447
-0.453053,-78.75805
-0.451165,-78.759208
-0.450618,-78.760582
-0.448108,-78.761901
-0.447507,-78.764047
-0.446359,-78.764283
-0.445265,-78.764583
-0.444374,-78.764669
-0.444567,-78.76556
-0.443988,-78.766536
-0.44313,-78.769283
-0.442035,-78.770291
-0.441477,-78.772694
-0.439954,-78.773864
-0.439707,-78.774754
-0.43666,-78.776096
-0.434407,-78.779089
-0.434139,-78.779947
-0.432015,-78.781127
-0.430674,-78.78219
-0.428775,-78.785591
-0.428592,-78.786728
-0.4262,-78.789625
-0.421501,-78.789528
-0.419602,-78.791642
-0.416759,-78.798712
-0.407768,-78.805042
-0.345831,-78.853487
-0.328404,-78.876144
-0.334145,-78.906729
-0.312774,-78.948922
-0.313989,-78.975645
-0.32087,-79.005322
-0.30954,-79.039655
-0.268685,-79.08772
-0.273149,-79.101453
-0.269315,-79.111073
-0.264201,-79.111306
-0.259544,-79.121076
-0.262176,-79.134476
-0.269594,-79.146919
-0.282994,-79.188076
-0.275337,-79.201476
-0.272218,-79.205703
-0.412852,-79.320769
-0.582247,-79.370311
-0.633634,-79.443376
-0.731353,-79.471115
-0.770587,-79.464907
-0.797209,-79.480587
-0.815698,-79.465458
-0.898056,-79.50412
-0.975371,-79.467139
-0.980413,-79.499077
-1.089659,-79.509163
-1.086008,-79.505296
-1.097327,-79.47605
-1.120908,-79.449634
-1.152034,-79.430766
-1.199195,-79.420388
-1.250128,-79.429823
-1.330299,-79.412841
-1.381229,-79.422275
-1.388774,-79.444917
-1.415182,-79.438313
-1.42367,-79.465673
-1.516095,-79.525108
-1.63775,-79.561901
-1.722621,-79.533599
-1.751211,-79.538854
-1.784132,-79.541049
-1.829123,-79.559713
-1.833512,-79.547088
-1.88728,-79.562458
-1.894412,-79.551479
-1.953664,-79.591003
-2.059544,-79.63931
-2.089168,-79.664561
-2.092459,-79.682127
-2.083133,-79.694204
-2.087463,-79.705555
-2.098921,-79.709821
-2.149818,-79.771152
-2.151416,-79.775685
-2.182593,-79.807951
-2.183925,-79.813551
-2.179655,-79.824176
-2.171747,-79.835502
-2.152958,-79.863594
-2.152304,-79.86663
-2.15239,-79.866813
-2.152401,-79.86869
-2.15283,-79.870707
-2.154331,-79.876919
-2.15469,-79.877593
-2.15541,-79.879918
-2.155964,-79.880315
-2.158287,-79.880497
-2.161056,-79.880348
-2.165876,-79.880017
-2.170803,-79.879695
-2.173606,-79.879587
-2.174416,-79.879662
-2.17578,-79.880059
-2.176549,-79.880489
-2.178235,-79.882226
-2.178582,-79.882963
-2.179029,-79.885676
-2.180732,-79.889258
-2.182228,-79.889482
-2.183617,-79.888638
-2.184088,-79.888464
-2.184717,-79.888597
-2.186593,-79.889101
-2.190479,-79.890293
-2.190644,-79.889565
-2.19232,-79.882256
-2.191739,-79.881948
-2.192261,-79.880428
-2.19349,-79.880786
-2.193663,-79.879987
-2.189619,-79.888889
-2.190570,-79.889534
-2.182778,-79.889160
-2.180934,-79.889375
-2.178919,-79.885556
-2.178447,-79.882852
-2.176174,-79.880406
-2.152297,-79.867802
-2.152679,-79.864171
-2.153151,-79.862969
-2.178765,-79.825250
-2.196133,-79.786284
-2.197720,-79.782035
-2.198492,-79.778344
-2.199201,-79.765369
-2.198991,-79.764574
-2.199231,-79.763966
-2.199381,-79.763019
-2.218681,-79.695418
-2.219496,-79.692457
-2.221469,-79.682672
-2.222498,-79.679625
-2.232223,-79.659437
-2.234110,-79.653729
-2.247403,-79.635485
-2.248700,-79.635404
-2.251242,-79.635694
-2.455280,-79.628099
-2.482079,-79.616880
-2.483708,-79.615593
-2.535775,-79.551015
-2.546407,-79.546123
-2.547779,-79.546037
-2.549162,-79.546290
-2.550491,-79.547063
-2.556549,-79.554006
-2.568725,-79.537955
-2.577709,-79.522980
-2.578325,-79.516577
-2.580726,-79.509968
-2.582269,-79.506964
-2.589080,-79.486780
-2.606387,-79.473356
-2.611080,-79.472330
-2.618282,-79.467524
-2.623693,-79.462152
-2.621317,-79.462123
-2.621145,-79.461351
-2.624703,-79.458304
-2.622774,-79.457875
-2.623460,-79.455558
-2.623288,-79.454228
-2.625432,-79.449721
-2.627233,-79.449764
-2.628219,-79.450193
-2.628905,-79.452253
-2.628391,-79.454227
-2.628648,-79.454785
-2.630749,-79.454957
-2.630647,-79.452974
-2.632019,-79.451987
-2.664669,-79.446459
-2.668098,-79.449420
-2.667755,-79.450708
-2.663511,-79.450236
-2.660896,-79.452038
-2.660382,-79.454441
-2.661368,-79.455514
-2.659160,-79.459891
-2.664799,-79.459971
-2.666557,-79.456624
-2.668829,-79.458040
-2.673887,-79.458255
-2.696991,-79.475294
-2.700763,-79.477611
-2.701835,-79.476753
-2.705264,-79.477483
-2.709036,-79.476668
-2.708693,-79.475595
-2.702177,-79.474951
-2.699519,-79.475423
-2.698747,-79.472891
-2.696475,-79.472119
-2.697075,-79.468557
-2.700980,-79.465090
-2.704227,-79.463924
-2.706370,-79.464654
-2.705906,-79.455635
-2.712765,-79.452931
-2.706035,-79.450571
-2.705306,-79.449927
-2.707406,-79.448682
-2.703884,-79.432098
-2.755894,-79.406314
-2.756235,-79.400619
-2.766420,-79.405310
-2.771739,-79.402797
-2.774995,-79.399257
-2.777395,-79.398442
-2.774513,-79.389070
-2.775928,-79.387997
-2.774213,-79.385680
-2.778625,-79.380986
-2.783310,-79.376407
-2.783224,-79.374991
-2.798523,-79.356137
-2.795658,-79.351986
-2.795315,-79.349583
-2.800000,-79.347519
-2.802057,-79.342927
-2.808763,-79.330633
-2.806346,-79.323982
-2.802465,-79.303762
-2.793992,-79.276067
-2.774390,-79.261297
-2.776352,-79.258837
-2.771786,-79.249213
-2.777515,-79.247099
-2.779906,-79.234582
-2.790664,-79.203262
-2.789807,-79.199872
-2.788564,-79.201288
-2.786592,-79.205108
-2.787848,-79.199946
-2.785233,-79.202392
-2.785302,-79.194131
-2.777758,-79.181146
-2.775400,-79.180931
-2.781215,-79.166173
-2.832947,-79.133100
-2.854066,-79.101275
-2.892623,-79.054673
-2.927601,-79.042595
-2.939163,-79.046981
-2.942721,-79.045565
-2.956498,-79.049875
-3.125793,-79.013816
-3.132986,-79.014904
-3.142157,-79.023965
-3.143100,-79.021433
-3.143986,-79.023924
-3.146751,-79.027389
-3.150265,-79.025801
-3.152573,-79.020802
-3.156245,-79.023360
-3.161387,-79.023575
-3.165517,-79.028437
-3.165471,-79.032976
-3.169096,-79.032277
-3.188169,-79.021676
-3.198251,-79.029031
-3.203842,-79.037641
-3.209831,-79.039829
-3.213216,-79.037512
-3.215363,-79.038393
-3.223423,-79.037539
-3.230628,-79.046718
-3.295991,-79.108594
-3.301948,-79.116013
-3.310569,-79.123974
-3.303197,-79.152891
-3.372690,-79.195170
-3.389363,-79.176106
-3.431804,-79.156888
-3.483807,-79.171471
-3.496536,-79.162906
-3.492381,-79.175715
-3.503702,-79.178776
-3.517137,-79.170209
-3.536840,-79.178748
-3.557266,-79.178752
-3.568101,-79.179205
-3.571197,-79.180642
-3.570644,-79.187959
-3.588700,-79.189019
-3.588404,-79.202896
-3.607020,-79.191780
-3.603136,-79.219124
-3.616072,-79.212473
-3.629519,-79.241837
-3.645762,-79.240592
-3.649888,-79.246379
-3.644898,-79.250538
-3.659169,-79.273813
-3.705879,-79.272665
-3.703338,-79.266944
-3.736662,-79.263652
-3.745913,-79.268838
-3.782100,-79.255559
-3.792212,-79.255562
-3.796814,-79.261675
-3.791023,-79.289850
-3.802445,-79.293558
-3.799843,-79.286218
-3.889151,-79.262150
-3.945843,-79.254737
-3.973157,-79.233469
-3.969707,-79.208159
-4.008071,-79.2107624
